Agency,EffortID,SampleDate,SampleYear,WFMU,Site,GearType,MonitoringType,Species,SampleID,Length_mm,Weight_g,Sex,Maturity,FinalAge,FinalAgeStructure,SampleType1,SampleType1ID,Comment,BoxNo
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-11,517,1283,F,M,6,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-14,485,1115,M,M,6,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-15,515,1117,M,M,6,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-16,530,1242,M,M,6,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-17,511,1244,M,M,6,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-18,511,1277,M,M,6,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-21,510,1181,F,M,6,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-25,480,1081,M,M,6,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-30,517,1430,F,M,6,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-38,510,1149,F,M,6,,,,,3
MIDNR,5007,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5007-04,472,892,F,M,5,,,,,3
MIDNR,5007,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5007-06,550,1635,M,M,5,,,,,3
MIDNR,5007,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5007-11,499,1132,F,M,5,,,,,3
MIDNR,5007,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5007-17,512,1274,F,M,5,,,,,3
MIDNR,5007,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5007-18,495,1004,M,M,5,,,,,3
MIDNR,5007,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5007-19,494,1123,M,M,5,,,,,3
MIDNR,5007,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5007-20,430,679,F,M,5,,,,,3
MIDNR,5007,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5007-23,446,788,F,M,5,,,,,3
MIDNR,5007,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5007-26,525,1323,F,M,5,,,,,3
MIDNR,5007,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5007-28,502,942,M,M,5,,,,,3
MIDNR,5007,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5007-29,518,1372,M,M,5,,,,,3
MIDNR,5007,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5007-32,474,1059,M,M,5,,,,,3
MIDNR,5007,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5007-36,530,1214,F,M,5,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-01,490,1087,M,M,5,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-07,515,1160,F,M,5,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-08,526,1207,M,M,5,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-12,458,883,M,M,5,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-26,540,1458,M,M,5,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-28,533,1299,F,M,5,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-34,465,1000,M,M,5,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-37,458,924,F,M,5,,,,,3
MIDNR,5007,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5007-05,434,752,F,M,4,,,,,3
MIDNR,5007,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5007-07,444,816,F,M,4,,,,,3
MIDNR,5007,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5007-35,451,862,F,M,4,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-04,461,778,M,M,4,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-06,430,751,F,M,4,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-27,392,531,F,M,4,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-29,449,838,F,M,4,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-35,445,685,F,M,4,,,,,3
MIDNR,5008,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5008-39,454,788,F,M,4,,,,,3
MIDNR,5007,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5007-01,419,658,M,M,3,,,,,3
MIDNR,5007,6/13/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5007-09,373,410,U,I,3,,,,,3
MIDNR,5013,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5013-04,544,1536,M,M,8,,,,,4
MIDNR,5013,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5013-06,624,1781,M,M,7,,,,,4
MIDNR,5013,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5013-01,530,1331,F,M,6,,,,,4
MIDNR,5013,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5013-05,496,1175,M,M,6,,,,,4
MIDNR,5013,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5013-09,531,1225,M,M,6,,,,,4
MIDNR,5013,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5013-02,531,1428,M,M,5,,,,,4
MIDNR,5013,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5013-03,566,1600,M,M,5,,,,,4
MIDNR,5013,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5013-07,575,1595,F,M,5,,,,,4
MIDNR,5013,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5013-08,523,1187,M,M,5,,,,,4
MIDNR,5013,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5013-10,560,1402,M,M,5,,,,,4
MIDNR,5013,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5013-11,509,1193,M,M,5,,,,,4
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-09,608,1754,M,M,8,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-03,591,1673,F,M,7,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-11,590,2289,M,M,7,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-12,531,1354,M,M,7,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-14,557,1693,M,M,7,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-19,566,1840,F,M,7,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-26,600,1733,M,M,7,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-08,481,1100,F,M,6,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-16,500,1072,M,M,6,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-17,546,1453,F,M,6,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-20,526,1292,M,M,6,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-22,558,1492,F,M,6,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-23,537,1421,M,M,6,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-30,572,1899,M,M,6,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-33,488,1170,F,M,6,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-34,496,904,M,M,6,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-01,475,976,F,M,5,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-02,501,1076,M,M,5,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-04,512,1122,M,M,5,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-05,455,968,M,M,5,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-06,520,1316,M,M,5,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-07,473,940,F,M,5,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-10,543,965,F,M,5,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-13,482,976,F,M,5,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-15,491,988,M,M,5,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-21,522,1371,F,M,5,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-24,510,1312,F,M,5,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-25,511,1279,M,M,5,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-27,532,1537,F,M,5,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-28,555,1475,F,M,5,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-29,496,1276,M,M,5,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-31,451,787,F,M,5,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-32,523,1152,M,M,5,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-18,470,987,M,M,4,,,,,5
MIDNR,5014,6/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5014-35,411,602,M,M,4,,,,,5
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-32,637,2147,F,M,9,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-19,483,1074,F,M,8,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-28,606,1576,M,M,8,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-05,487,1108,F,M,8,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-02,470,2248,M,M,7,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-04,460,881,M,M,7,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-05,539,1364,M,M,7,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-06,500,1122,M,M,7,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-10,604,1680,F,M,7,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-23,529,1477,F,M,7,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-03,462,969,F,M,7,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-04,491,1063,M,M,7,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-08,507,1109,M,M,7,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-09,549,1459,U,M,7,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-14,481,2155,U,M,7,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-20,612,2094,U,M,7,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-23,474,797,U,M,7,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-24,522,1401,M,M,7,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-25,470,903,F,M,7,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-03,460,792,M,M,6,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-07,555,1589,F,M,6,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-08,536,1215,M,M,6,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-09,563,1559,F,M,6,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-11,500,1180,F,M,6,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-12,547,1334,M,M,6,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-13,449,784,F,M,6,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-14,539,1475,M,M,6,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-15,483,999,M,M,6,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-17,486,1074,F,M,6,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-18,526,1204,M,M,6,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-22,460,873,F,M,6,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-27,466,990,F,M,6,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-02,451,969,U,M,6,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-07,470,1091,U,M,6,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-10,495,1095,F,M,6,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-11,465,1039,F,M,6,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-21,545,1581,U,M,6,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-28,480,883,U,U,6,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-29,538,1267,M,M,6,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-30,505,1193,F,M,6,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-01,446,722,F,M,5,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-16,513,1261,M,M,5,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-20,532,1447,F,M,5,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-21,437,807,M,M,5,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-24,453,832,M,M,5,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-25,527,1335,F,M,5,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-29,426,712,F,M,5,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-01,526,1053,U,M,5,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-06,425,671,U,M,5,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-12,475,909,F,M,5,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-13,491,1190,U,M,5,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-15,527,1345,U,M,5,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-16,485,1072,U,M,5,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-17,472,967,F,M,5,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-18,480,1034,F,M,5,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-26,472,880,F,M,5,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-27,490,1130,U,M,5,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-31,464,995,U,M,5,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-33,467,975,U,M,5,,,,,6
MIDNR,5020,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5020-26,440,761,F,M,4,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-19,445,892,U,M,4,,,,,6
MIDNR,5021,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5021-22,452,879,U,M,4,,,,,6
MIDNR,5023,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5023-07,516,1366,F,M,8,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-03,601,1843,F,M,7,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-06,537,1440,F,M,7,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-07,497,1109,F,M,7,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-09,445,670,M,M,7,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-11,485,1021,M,M,7,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-13,469,978,M,M,7,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-15,501,1299,F,M,7,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-19,581,1479,F,M,7,,,,,7
MIDNR,5023,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5023-05,492,1062,M,M,7,,,,,7
MIDNR,5023,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5023-08,482,1016,F,M,7,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-05,482,1082,F,M,6,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-08,510,1289,F,M,6,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-10,471,1003,F,M,6,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-14,470,877,F,M,6,,,,,7
MIDNR,5023,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5023-01,461,811,M,M,6,,,,,7
MIDNR,5023,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5023-02,491,1215,M,M,6,,,,,7
MIDNR,5023,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5023-09,546,1517,M,M,6,,,,,7
MIDNR,5023,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5023-10,514,1093,M,M,6,,,,,7
MIDNR,5023,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5023-14,492,1015,M,M,6,,,,,7
MIDNR,5023,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5023-15,495,1194,F,M,6,,,,,7
MIDNR,5023,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5023-16,450,879,F,M,6,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-01,495,1211,F,M,5,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-17,480,996,M,M,5,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-18,471,988,F,M,5,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-20,450,897,M,M,5,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-22,504,1185,F,M,5,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-24,480,1138,F,M,5,,,,,7
MIDNR,5023,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5023-03,508,1044,M,M,5,,,,,7
MIDNR,5023,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5023-04,415,730,F,M,5,,,,,7
MIDNR,5023,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5023-06,457,913,M,M,5,,,,,7
MIDNR,5023,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5023-11,446,834,F,M,5,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-04,476,946,M,M,4,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-12,482,1053,F,M,4,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-16,421,602,F,M,4,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-23,455,819,M,M,4,,,,,7
MIDNR,5023,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5023-12,450,880,M,M,4,,,,,7
MIDNR,5023,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5023-13,466,875,M,M,4,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-02,445,774,M,M,3,,,,,7
MIDNR,5022,7/24/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5022-21,445,674,M,M,3,,,,,7
MIDNR,5026,8/29/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5026-15,589,1960,F,M,7,,,,,8
MIDNR,5026,8/29/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5026-01,586,1791,F,M,6,,,,,8
MIDNR,5026,8/29/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5026-02,515,1230,F,M,6,,,,,8
MIDNR,5026,8/29/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5026-04,543,1480,M,M,6,,,,,8
MIDNR,5026,8/29/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5026-06,570,1643,M,M,6,,,,,8
MIDNR,5026,8/29/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5026-07,501,1095,F,M,6,,,,,8
MIDNR,5026,8/29/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5026-09,566,1684,F,M,6,,,,,8
MIDNR,5026,8/29/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5026-14,488,1118,F,M,6,,,,,8
MIDNR,5026,8/29/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5026-17,470,953,M,M,6,,,,,8
MIDNR,5026,8/29/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5026-18,533,1222,M,M,6,,,,,8
MIDNR,5026,8/29/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5026-21,500,1122,F,M,6,,,,,8
MIDNR,5026,8/29/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5026-22,487,931,M,M,6,,,,,8
MIDNR,5026,8/29/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5026-25,480,889,M,M,6,,,,,8
MIDNR,5026,8/29/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5026-03,585,1843,M,M,5,,,,,8
MIDNR,5026,8/29/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5026-05,490,1118,F,M,5,,,,,8
MIDNR,5026,8/29/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5026-08,495,1151,F,M,5,,,,,8
MIDNR,5026,8/29/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5026-10,606,2198,F,M,5,,,,,8
MIDNR,5026,8/29/2002,2002,WFM06,Leland,large mesh trap net,Commercial,LWF,5026-13,490,1065,F,M,5,,,,,8
